"gvl_code","name"
"03605","Sinwell Records"
"03606","Frog Records"
"03607","Daydream Records"
"03608","Kosmodrom"
"03609","Subharmonic Records"
"03610","Full-E Records"
"03611","Spaceflower Records"
"03613","Minasong Music Company GmbH / Jaguar"
"03614","R.A.W."
"03615","Club Culture"
"03616","Psycho Clown"
"03618","Trance Music"
"03620","Lynx"
"03623","Felsenfest"
"03627","Intrepid Records"
"03629","Music & Harmony"
"03633","Sodom Music"
"03637","Add Music"
"03638","Soda Records"
"03640","Major Oak Records"
"03643","No Bull Records"
"03644","69 Records"
"03652","Mambo"
"03675","Manual Music"
"03677","Maddog"
"03679","Fat Wreck Chords"
"03681","Mondial Media Wave"
"03683","No Problem Records"
"03685","Beam"
"03686","Discore Recordings"
"03690","Music Motion Records"
"03693","Ring O'Records"
"03697","Andara"
"03698","Do It! Records"
"03702","Tresor"
"03706","Teldec, Zensor"
"03708","Warner Strategic Marketing GmbH (WSM)"
"03709","Cetti Music"
"03711","Event Records"
"03714","Institute of Art Records"
"03718","Talk About Records"
"03719","Rounder Records"
"03722","Querstand"
"03726","Tin Music"
"03731","Cassis"
"03732","FUEL REC. / EastWest Records GmbH"
"03735","Weisser Herbst Produktion"
"03737","Woodland Records"
"03738","Cybele Records"
"03739","Alice in..."
"03740","Farao Classics"
"03741","Happy Records"
"03742","Knopf Studio"
"03744","Rocktower Rex"
"03750","Kanzleramt, K2 O Records, Uturn"
"03751","TransMusic Records"
"03757","Schloss Records"
"03760","Delirium, (Dawn, Federation of Drums, Delirium Red)"
"03764","After 6 am"
"03767","Creme Fresh, (Happy Music)"
"03768","New Earth Records"
"03771","Katapult Records"
"03773","David Volksmund Produktion"
"03778","Avance Records"
"03779","HKM Records"
"03781","I Scream Records, (Big Bloke Records)"
"03783","Dancing Shoes"
"03787","To You Music"
"03795","Legato Music"
"03796","A Band On ... Records, (Abandon Records, Endzeit Records)"
"03798","Sound Circle Music"
"03801","Happy Bird"
"03802","Chromalin"
"03809","Akiti Music"
"03815","Diesel Music"
"03818","Staccato Records"
"03819","Noteworks"
"03822","Stumble Records"
"03823","True Color Records"
"03825","GBMusic"
"03826","Playground"
"03827","Seraphon Records, (JazzWindow, Mistix)"
"03837","Mainstreet Records"
"03840","Aquarius"
"03843","Delta (Chico, Delta #1, It's Music, Jazzline, M Master Digital, M Music, Music Digital)"
"03853","Alcra"
"03854","Voices"
"03857","Silenzio"
"03858","Griffin Music Entertainment"
"03861","Songbird"
"03866","Mefaton"
"03867","Heartplay"
"03879","Lifesong Records"
"03884","Mondio Music"
"03887","NewTone"
"03888","XNO"
"03890","Curb Records"
"03891","Deshima Music"
"03894","Polytox Records"
"03897","Eviam"
"03899","Bumm"
"03900","Nice Music Company"
"03902","Mecky Music"
"03904","Prodigal Records"
"03905","Salsoul Records"
"03907","Soul Train"
"03908","Re-Animate Recordings"
"03914","Audio World"
"03915","White Eagle Music"
"03928","Airlift"
"03929","AK Schallplatten"
"03932","Alco Records"
"03933","Allmusica"
"03936","Alra"
"03941","Amati"
"03943","Der Andere Song"
"03950","Arminia"
"03954","Audio Arts"
"03959","Condor aka Bellaphon Condor Serie"
"03963","Hippo Schallplatten"
"03968","Bluejeans Records"
"03970","Boccaccio"
"03976","Bosworth Recorded Music"
"03982","Cantus Classics"
"03989","Carus-Verlag"
"03990","CCA"
"03991","Cellograf-Simp."
"04000","CHRONOSCOPIE SONORE"
"04001","Ciao Ragazzii"
"04002","Cine Art International"
"04003","CLANDISC"
"04004","Clariphon"
"04005","CLEARLIGHT Records"
"04006","Club As Serie"
"04007","Collector Series"
"04008","Colorit Records"
"04009","Organeum, Conny Records"
"04010","Pan Tao Musik"
"04011","Consul Records"
"04012","Contact"
"04013","Continent Records"
"04014","CONTOUR"
"04015","Coriolan"
"04016","Cornetino"
"04017","COTTONBALL"
"04018","Crea Sound Ltd."
"04019","Creed"
"04020","Creole Records"
"04021","Criollo"
"04022","Barbarossa"
"04023","No Limits"
"04024","DADE"
"04025","DALLAS SOUND"
"04026","Darnok"
"04027","DART DART"
"04028","Deine Melodie bringt Warren Company"
"04030","Deutsches Rotes Kreuz (DRK)"
"04031","Diamant"
"04032","Expressive"
"04033","Disco-Center"
"04034","Disco 030"
"04035","DISCOVERY RECORDS"
"04036","Diskovery Disk"
"04037","Doctor Bird"
"04038","Double-up"
"04039","DOWN TOWN"
"04040","Duke Reid"
"04041","DuseRecord"
"04042","EBG"
"04043","E-COLLECTION a.d.Katalog d.DGG"
"04044","ELA Music Group"
"04046","ELEFANT"
"04047","Enfance du Monde"
"04048","ETHNOSOUND"
"04049","EUROBEAT"
"04050","Euromedia"
"04051","Europa Exquisit"
"04052","EUROTONE (EUROTONE)"
"04053","EXHIBIT (EXHIB)"
"04054","EXPLOSION"
"04055","Expo"
"04056","Exulta"
"04057","faun"
"04058","Favorite (Fav)"
"04059","FIREFLY"
"04060","First Class"
"04061","FIRST COMPONENT SERIES (FIRST COMP)"
"04062","Flamingo (Flam)"
"04063","FLY-production"
"04064","FOLCLORICHE"
"04065","Fonotipia (Fonotip)"
"04066","FRESH AIR"
"04067","Für Dich"
"04068","Fugato"
"04069","Funny Records"
"04070","GAMA"
"04071","GAYFEET"
"04072","Germ-Phon (GP)"
"04073","GG-RECORDS"
"04074","Global Records & Tapes, dupe of Global Records (to be merged)"
"04075","G.M.G. Productions"
"04076","Gnom"
"04077","Goldene Trichter, Der GoTri"
"04078","GONG"
"04079","GRAPE"
"04080","HALLELUJAH (HALLELU)"
"04081","hammer"
"04082","HANSA Club -Serie"
"04083","HARMONA"
"04084","Harvard"
"04085","Hauruck-Records"
"04086","Heco"
"04087","HEKA"
"04088","HELIODOR CLASSIC (HEL)"
"04090","HERMES"
"04091","Herzplatte"
"04092","Hitburger"
"04094","HOBBIT (HOB)"
"04095","Hot Foot"
"04096","HOT ROD"
"04097","Hurrah"
"04098","Iberofon (Ibero)"
"04099","IMAGE MUSIC"
"04100","Impression"
"04101","IMS"
"04102","INNIS"
"04104","Inter-Master (Interm-R)"
"04105","MOONBEAN REC."
"04106","Interplay"
"04107","IPM"
"04108","Italia"
"04109","JACKPOT"
"04110","JACKSON SOUND"
"04111","JACQUES LOUSSIER (JACQUESL)"
"04112","Jazz at the Cotton Club (JAZZ CLUB)"
"04113","Jazz Today"
"04114","J DAN"
"04115","JJ"
"04116","JOES"
"04117","Juventus"
"04118","KALEIDOSKOP"
"04119","KINDERLAND (KINDER)"
"04120","Kinney"
"04121","KIOSK, (Bud Music, Kiddinx)"
"04122","KITHARA (KITH)"
"04123","Klingende Pelikan-Malbuch, Das (Pelikan)"
"04124","KOSMISCHE KURIERE (KOSMKURIERE)"
"04125","Kosmische Musik (KosmMusik)"
"04126","KRAUT"
"04127","Kristally (Kry)"
"04128","Kulturring-Konzerte"
"04129","Ladyland Records"
"04130","Lagua Records"
"04131","Lansdowne (Lans)"
"04132","Lanteern"
"04133","Laudinella (Laud)"
"04134","Lebendige Konzert, Das DLK"
"04135","LEO THE LION"
"04136","LILIPUT"
"04137","Linda"
"04138","LITERARISCHES ARCHIV (LIT ARCHIV)"
"04139","LS"
"04140","Lutin"
"04141","LUXOR"
"04142","Luxor-Gold"
"04143","Lyrophone (Lyr)"
"04144","Musikus"
"04145","Nasco"
"04146","NEON"
"04147","NEREIDE"
"04148","RODNEY RECORDS"
"04149","Hidden Records, (Patina)"
"04151","NOUVELLES GALLERIES (NOUV.GAL.)"
"04152","Ocean"
"04153","Olala"
"04154","OLD TIMEY"
"04155","Ole"
"04156","Onyx"
"04157","Saga OPP"
"04158","Or"
"04159","ORANGE (deutsch)"
"04160","Orchestrola"
"04161","Oscar Del Disco"
"04163","Our House Records"
"04164","Oversea"
"04165","Rockzipfel"
"04166","Suum Cuique, Mock Moon Recordings"
"04167","Pacific Junior (Pac)"
"04168","Pagoda (Pag)"
"04169","Pallas Liliput (Pal)"
"04170","Pama"
"04171","PANNONIA"
"04172","Paradiso/Neue Mode Paradiso"
"04173","PA Records International"
"04174","Parnass"
"04175","Partyland"
"04176","Patmos"
"04177","Patricia-Schallplatten"
"04178","PC"
"04179","PEGGY"
"04180","MIKOR"
"04181","Fat Mattress Records"
"04182","PFIFFIKUS (PFIFF)"
"04184","Phonola"
"04185","PIG"
"04186","Pingouin (Ping)"
"04187","PIONIER (PIO)"
"04188","Pirol"
"04189","Plaisir Musical"
"04190","Point"
"04191","Poly"
"04192","POLYFAR"
"04193","POLYTRAINING TAPE (POLYTRAIN)"
"04194","PONY-RECORDS"
"04195","POP 75"
"04196","Popcorn"
"04197","Populär"
"04198","POWER RAK"
"04199","PRESSURE BEAT"
"04200","pro"
"04201","ACR"
"04202","Proud Productions"
"04203","Publidisco (Publi)"
"04204","Puppy Records"
"04205","PUZZLE"
"04206","Pythia"
"04207","Q"
"04208","Raccon"
"04209","RANDY'S"
"04210","Ariola-Red Bus"
"04210","Red Bus"
"04211","Red Point"
"04212","RENT-A-POET"
"04213","Reggae"
"04214","Resono"
"04215","Rhombus"
"04216","Ribalta (Rib)"
"04217","Ribelli"
"04218","Mentalis"
"04219","Rockin' Horse Records"
"04220","Rotaria"
"04221","LeVar Music"
"04222","RPM"
"04223","R-records"
"04224","R.S.Gäusler-Produktion"
"04225","SANSU"
"04226","Saphir"
"04227","Ha-Ro Records"
"04228","Scalaton Records"
"04229","Schuh-Klein-Boutique"
"04230","SERANI"
"04231","Seven Sun"
"04232","Shamley (Sham)"
"04233","Coloursound Library, Show Business"
"04234","Sideral (Sid)"
"04235","SIEG-TON-RECORDS"
"04236","Silber Hit"
"04237","SIR"
"04238","Song"
"04239","SONIC WORKSHOP"
"04240","Sonocord"
"04241","SONOPRESS (SONOP)"
"04242","SOUNDS OF NOW"
"04243","Spinning Wheel Records"
"04244","S*R International (SR INT)"
"04245","Standard (Stand)"
"04246","Star-Single (StarS)"
"04247","STEREO DIMENSION (STE DIM)"
"04248","Stigwood Yaskiel-Verlag"
"04249","Storz Records International"
"04250","Studio One"
"04251","Sun Five"
"04252","SUPER OSCAR"
"04253","Swington"
"04254","SYDNEY BECHET (S.BECHET)"
"04255","Tacoun"
"04256","TAPESTRY (TAPE)"
"04257","Tarantel"
"04258","Teenbeat"
"04259","TEFI"
"04260","Telechord"
"04261","THIMBLE"
"04262","tiffany records"
"04263","Togo Records"
"04265","TREASURE ISLE"
"04266","TURTLE CREEK"
"04267","Twen/RCA"
"04268","UNESCO"
"04269","UNSERE KLEINE WELT"
"04270","Unsere Stimme, Trikont"
"04271","UNSERE WELT"
"04272","varia records"
"04273","Variety (Var)"
"04274","Velvet Sound"
"04275","Virgo"
"04276","Vogue Contrepoint (VC)"
"04277","Vogue International (Vog Int)"
"04278","Voix du Monde (Voix M)"
"04279","Voix du Peuple (Voix P)"
"04280","VSP VSP"
"04281","WEA International, WEA Records, Blue Man Group Records, Because Music, Telegram Records"
"04282","WERBA-TON"
"04283","Artention Music Productions"
"04284","WPL International Records / Break Out Recordings, M Records"
"04285","WPL Records"
"04286","Yuki Music"
"04287","Zagler Records"
"04288","zamamphas"
"04289","Zephir"
"04290","2001/Zweitausendeins"
"04291","2002/Zweitausendzwei"
"04292","ABACCA"
"04293","Abenteuer der Welt"
"04294","alternum"
"04295","America"
"04296","Arena"
"04297","Bacillus Records"
"04298","Berliton"
"04299","Billy Jack Records (BJS)"
"04300","Blossom Records"
"04301","Canto di Vangelo"
"04302","Carnival"
"04303","Carnival Gold (CarGo)"
"04304","CITY SOUNDS"
"04305","Dokumentar-Serie (Doku)"
"04306","Eco"
"04307","Fantasy (italienisch)"
"04308","Flower Records, AZ Records"
"04309","Fountain"
"04310","Toccata"
"04311","Saitensprung"
"04312","Konzert für Millionen"
"04313","MCR 3X, MCR Soundstar, MCR Topstar"
"04314","Melody"
"04316","MIRASOUND (MIR)"
"04317","MUSICA MAGNA"
"04318","Musica"
"04319","PAVILJOEN (PAV)"
"04320","PEG"
"04321","Petit Polydor (Petit Pol)"
"04322","PLP"
"04323","PMC"
"04324","Polystar"
"04325","R.E.X. Music"
"04326","Rüssl Räckords"
"04327","Scala"
"04328","SPEZI"
"04329","SPOTLIGHT"
"04330","Telemusic"
"04331","T.K. Records"
"04332","Tom Cat Records (TomCat)"
"04333","tradition"
"04334","Triangle Records"
"04335","Triumph-Classic"
"04336","Triumph-Records"
"04337","Utopia (Utop)"
"04338","Venus"
"04339","Workship (Work)"
"04340","Zebra"
"04341","Concord"
"04342","Harry J."
"04343","Carina (Cari)"
"04344","FRANK MARK ARTS"
"04345","2.STEP"
"04346","Mr. Pickwick"
"04347","Dance Expansion"
"04348","Water Music Water Music"
"04349","m"
"04350","Maietti"
"04351","MAJOR"
"04352","Mandolino"
"04353","Marathon"
"04354","MARBELLA (MARB)"
"04355","MARDI GRAS RECORDS"
"04356","Maus records"
"04357","Maxim (Max)"
"04358","MENTOR (MEN)"
"04359","Migration Records"
"04360","MIKE CURB"
"04361","Milerno"
"04362","Minivox (Mini)"
"04363","Mira"
"04364","MIRROR INTERNATIONAL RECORDS"
"04365","Mirto"
"04366","Mode Grande Difussion (Mode Gr)"
"04367","Mode-International/SB MI"
"04368","MONDO"
"04369","Burton Music, BRUTON MUSIC"
"04370","Mondophon,The Voice of World Mondophon,The Voice of World"
"04371","MOODISC"
"04372","Mouse Records"
"04373","Mouse Trick Track Music"
"04374","MOZART-RECORDS"
"04375","Musette Club"
"04376","MUSICALINO"
"04377","MUSIC-PARADE (MU-PA)"
"04378","Musik für Alle (MfA)"
"04379","MUSIKLAND"
"04381","Saxony Productions (Sax), Rouge Pulp"
"04382","OLIVER HINTZ RECORDS"
"04383","S P O O L S P O O L"
"04385","Gammarock Records"
"04386","Pink Production Records"
"04387","Regular Records"
"04389","Streetlife Music"
"04392","B & W"
"04393","WELTBILD CLASSICS"
"04394","LAIKA CLASSIC"
"04396","Alternation, Dorado Records, Yo mama Records"
"04397","sound-rel"
"04398","CALLALOU RECORDS"
"04399","Teenage Kicks"
"04400","ORKAN"
"04401","Groko Records"
"04402","ASMAHAN (ASM)"
"04403","AUSTROPHON (AUSTR)"
"04404","BAIDA"
"04405","BAIDAPHON (BAIDA)"
"04406","BEAT-RECORDS"
"04407","Berliners Grammophon (Gram)"
"04408","Berry Music-Programme Product."
"04409","Colonia"
"04410","Crescendo (Cresc)"
"04411","Dolly"
"04412","ELITE"
"04413","ELITE MEISTERKLASSE"
"04414","ELITINA"
"04415","Equinox"
"04416","Go-Go"
"04417","Halali"
"04418","HEXAGON"
"04419","HighNote Records"
"04420","Hindustan"
"04421","Intersound"
"04422","Jambo"
"04424","Ndege"
"04425","Nyota"
"04426","Olutone(West African High Life Olu)"
"04427","PETIT POUCHET,LE POUCHET"
"04428","Popular Popular"
"04429","Radio Radio"
"04430","Sahibinin Sesi (Sahib)"
"04431","Said Record"
"04432","Salaam (Sal)"
"04433","Senate"
"04434","Soutelfan (Soutel)"
"04435","Sky Records"
"04436","Sun Sing Sun-S"
"04437","T.V."
"04438","Watt, (JCOA Records, XtraWatt]"
"04439","Whitehall"
"04440","Wings"
"04441","MUSE Records"
"04443","BABEL"
"04444","Ronbro's Good Music Company 45 Splash Splash"
"04447","WILDE ROSE"
"04448","Teddy Records"
"04451","AST Records"
"04452","Top Records"
"04453","Zapp"
"04454","Edition Naam"
"04455","united One. Records"
"04456","Caribou Records"
"04457","SCAT-Records, K & K Verlagsanstalt"
"04458","RAJN"
"04459","ARIOLA-SNAP"
"04460","Edition Auenwald"
"04461","Paraphe"
"04462","T D S T D S"
"04463","Canal Grande"
"04465","Aves"
"04466","Big-Ton"
"04467","CLINTONE"
"04468","Club"
"04469","Comet Records"
"04470","Europa Klassik"
"04471","Goody"
"04472","IMC"
"04473","KAREN"
"04474","Map City"
"04475","Onagram Records"
"04476","Arrowhead Music"
"04477","Quality"
"04478","Top Hit"
"04479","UNO World Star Festival"
"04480","Audite Musikproduktion"
"04481","Channel Classics"
"04482","Selected Comedy"
"04485","DIE KLASSIKSERIE"
"04486","Perfect Discs"
"04487","Delos"
"04488","L' Attitude Records"
"04489","Brina-Records"
"04490","EDITION PREMIERE"
"04492","Offroad Records"
"04493","ABELLA"
"04494","Arcana"
"04495","Key One"
"04496","MALACO"
"04497","Hirncut Music"
"04498","Elroi Record Productions"
"04499","Lumen"
"04505","Aladin"
"04511","Holo"
"04513","Kling Klang Schallplatten"
"04516","Oasis"
"04520","Bullet"
"04522","Yum Yum Records"
"04527","J.U.IC.E. Records"
"04528","Brain-Food-Music"
"04530","Discipline"
"04533","Henner Hoier Music"
"04539","Beverly Records"
"04541","The Electric Record Company"
"04543","Astrée"
"04544","Specialty"
"04545","Napoli Records"
"04547","Motionmania Music"
"04554","Baby Records, For Sale, Line Records"
"04555","Biton"
"04556","E.R.P."
"04557","FMP"
"04559","Märchenland"
"04560","MIX Music"
"04561","Någarå"
"04563","Polyband"
"04565","Topsound"
"04566","Herkules"
"04569","Reco Records"
"04572","Piper Records"
"04576","Humbucker, (Hip, P.O.T.I., Point Musik)"
"04586","Twilight Music"
"04589","Beserkley Records"
"04593","Yep! Records"
"04594","One Louder Records"
"04595","Whorehouse Music"
"04596","INFRACom!"
"04597","Music & Sound"
"04598","Conquest"
"04603","Epistrophy"
"04604","Bajuwaris"
"04607","G-Stone Recordings"
"04611","Amber Records"
"04615","Viceroy Music"
"04629","Pandora"
"04633","Gee-Dee Music"
"04634","Matrix Music"
"04639","Barn Records"
"04641","Weltbild Musik"
"04643","Concord Jazz"
"04645","Le Petit Prince"
"04647","Charly Records"
"04652","Downbeat"
"04655","Clandestine Records"
"04658","Chiswick"
"04659","Pinnacle Entertainment"
"04660","Low Spirit Recordings, Freundschaft Musik"
"04663","Long Island Records"
"04671","Soundphaze International Records"
"04675","Plastic City"
"04683","Danger Zone"
"04690","Airam Records"
"04692","Box Records"
"04700","Modern Music, T&T"
"04703","ZZ Music Records"
"04706","Amicord"
"04708","Interplanet Music"
"04709","Masonic Records"
"04710","Opus Locus"
"04711","Praegus"
"04712","Quadriga"
"04719","Signo Records"
"04720","DRO EastWest"
"04724","Delerium Records, Heads Together"
"04727","CSD"
"04728","Overdose / Pulse"
"04730","C.P.M. Records"
"04731","Dos Or Die Recordings > LC 13317"
"04734","Portrait"
"04738","New Blood"
"04740","Dance Master Records"
"04742","241 Music Records"
"04743","Blue Merle"
"04746","Blue Rose Records"
"04747","United Ravers Records"
"04750","Join' Music"
"04751","Maad Records"
"04753","Tom Wolf Music"
"04754","Maxximum"
"04756","Lehser Music"
"04760","German Underground Movement"
"04761","Electric Blue"
"04762","Red Light Records"
"04763","Pod"
"04764","Stiff Records"
"04768","Themes International Music"
"04772","Sparrow Records"
"04784","Portrait"
"04787","Rosewood Music"
"04793","ConSequence Records"
"04801","Voodoo Records"
"04808","Pleitegeier Records"
"04810","Lollipop Records"
"04811","TM-Records"
"04813","Zeroone, (Phox Bruzzers Ltd.)"
"04815","Detour Records"
"04821","Nature"
"04830","Walk Music"
"04833","African Dance Records"
"04835","TollShock"
"04836","Scream Records"
"04843","Positon Records"
"04847","Bros Music"
"04848","Hören & Lernen"
"04856","VRC"
"04859","Bullet Proof Records"
"04869","Djerba Music Records"
"04871","Bärenmusik, (GLP Music ?)"
"04874","Triggerfish Music"
